,raw
8136,0.725
8137,0.75
8138,0.735
8139,0.77
8140,0.71
8141,0.735
8142,0.755
8143,0.765
8144,0.78
8145,0.685
8146,0.77
8147,0.75
8148,0.775
8149,0.77
8150,0.715
8151,0.78
8152,0.78
8153,0.78
8154,0.78
8155,0.72
8156,0.75
8157,0.765
8158,0.815
8159,0.805
8160,0.725
8161,0.76
8162,0.78
8163,0.78
8164,0.78
8165,0.755
8166,0.775
8167,0.79
8168,0.805
8169,0.79
8170,0.71
8171,0.77
8172,0.78
8173,0.79
8174,0.795
8175,0.68
8176,0.78
8177,0.78
8178,0.79
8179,0.775
8180,0.755
8181,0.76
8182,0.74
8183,0.765
8184,0.78
8185,0.715
8186,0.775
8187,0.78
8188,0.8
8189,0.765
8190,0.73
8191,0.785
8192,0.79
8193,0.795
8194,0.77
8195,0.75
8196,0.82
8197,0.78
8198,0.795
8199,0.785
8200,0.5
8201,0.53
8202,0.5
8203,0.55
8204,0.555
8205,0.585
8206,0.545
8207,0.575
8208,0.59
8209,0.64
8210,0.57
8211,0.56
8212,0.595
8213,0.565
8214,0.59
8215,0.555
8216,0.57
8217,0.625
8218,0.62
8219,0.645
8220,0.585
8221,0.63
8222,0.61
8223,0.61
8224,0.625
8225,0.585
8226,0.585
8227,0.62
8228,0.645
8229,0.67
8230,0.585
8231,0.68
8232,0.645
8233,0.655
8234,0.705
8235,0.62
8236,0.64
8237,0.665
8238,0.72
8239,0.74
8240,0.575
8241,0.665
8242,0.625
8243,0.7
8244,0.705
8245,0.645
8246,0.695
8247,0.7
8248,0.72
8249,0.745
8250,0.63
8251,0.65
8252,0.69
8253,0.675
8254,0.72
8255,0.645
8256,0.67
8257,0.71
8258,0.74
8259,0.75
8260,0.67
8261,0.7
8262,0.715
8263,0.725
8264,0.725
8265,0.64
8266,0.7
8267,0.715
8268,0.715
8269,0.73
8270,0.625
8271,0.665
8272,0.67
8273,0.725
8274,0.7
8275,0.635
8276,0.71
8277,0.68
8278,0.755
8279,0.71
8280,0.645
8281,0.695
8282,0.73
8283,0.76
8284,0.745
8285,0.61
8286,0.735
8287,0.745
8288,0.74
8289,0.765
8290,0.65
8291,0.705
8292,0.735
8293,0.75
8294,0.755
8295,0.615
8296,0.635
8297,0.745
8298,0.73
8299,0.77
8300,0.665
8301,0.685
8302,0.735
8303,0.735
8304,0.8
8305,0.645
8306,0.725
8307,0.695
8308,0.77
8309,0.755
8310,0.64
8311,0.68
8312,0.72
8313,0.755
8314,0.73
8315,0.635
8316,0.735
8317,0.745
8318,0.75
8319,0.76
8320,0.665
8321,0.72
8322,0.72
8323,0.75
8324,0.775
8325,0.675
8326,0.72
8327,0.75
8328,0.8
8329,0.765
8330,0.695
8331,0.735
8332,0.75
8333,0.75
8334,0.78
8335,0.67
8336,0.73
8337,0.735
8338,0.78
8339,0.76
8340,0.675
8341,0.71
8342,0.75
8343,0.765
8344,0.74
8345,0.66
8346,0.715
8347,0.75
8348,0.735
8349,0.76
8350,0.63
8351,0.71
8352,0.775
8353,0.765
8354,0.75
8355,0.66
8356,0.71
8357,0.775
8358,0.795
8359,0.76
8360,0.675
8361,0.735
8362,0.79
8363,0.755
8364,0.75
8365,0.66
8366,0.76
8367,0.765
8368,0.78
8369,0.77
8370,0.645
8371,0.73
8372,0.74
8373,0.755
8374,0.78
8375,0.635
8376,0.75
8377,0.74
8378,0.79
8379,0.795
8380,0.67
8381,0.755
8382,0.755
8383,0.75
8384,0.75
8385,0.66
8386,0.745
8387,0.8
8388,0.755
8389,0.785
8390,0.655
8391,0.76
8392,0.77
8393,0.755
8394,0.775
8395,0.65
8396,0.75
8397,0.77
8398,0.775
8399,0.76
8400,0.5
8401,0.59
8402,0.585
8403,0.59
8404,0.59
8405,0.585
8406,0.635
8407,0.62
8408,0.655
8409,0.65
8410,0.605
8411,0.66
8412,0.655
8413,0.64
8414,0.655
8415,0.59
8416,0.67
8417,0.685
8418,0.645
8419,0.67
8420,0.605
8421,0.72
8422,0.67
8423,0.66
8424,0.695
8425,0.685
8426,0.665
8427,0.705
8428,0.725
8429,0.705
8430,0.675
8431,0.665
8432,0.73
8433,0.7
8434,0.775
8435,0.665
8436,0.66
8437,0.755
8438,0.79
8439,0.75
8440,0.65
8441,0.745
8442,0.745
8443,0.76
8444,0.76
8445,0.645
8446,0.765
8447,0.805
8448,0.81
8449,0.765
8450,0.645
8451,0.735
8452,0.83
8453,0.82
8454,0.795
8455,0.665
8456,0.81
8457,0.765
8458,0.84
8459,0.845
8460,0.685
8461,0.76
8462,0.805
8463,0.82
8464,0.845
8465,0.655
8466,0.77
8467,0.77
8468,0.83
8469,0.79
8470,0.685
8471,0.815
8472,0.805
8473,0.815
8474,0.825
8475,0.625
8476,0.765
8477,0.8
8478,0.8
8479,0.835
8480,0.645
8481,0.815
8482,0.81
8483,0.83
8484,0.82
8485,0.645
8486,0.83
8487,0.84
8488,0.835
8489,0.81
8490,0.655
8491,0.8
8492,0.84
8493,0.855
8494,0.84
8495,0.735
8496,0.795
8497,0.845
8498,0.805
8499,0.835
8500,0.78
8501,0.805
8502,0.81
8503,0.84
8504,0.825
8505,0.74
8506,0.79
8507,0.84
8508,0.835
8509,0.845
8510,0.75
8511,0.81
8512,0.835
8513,0.865
8514,0.845
8515,0.77
8516,0.81
8517,0.84
8518,0.85
8519,0.825
8520,0.745
8521,0.825
8522,0.83
8523,0.875
8524,0.855
8525,0.775
8526,0.815
8527,0.84
8528,0.85
8529,0.85
8530,0.755
8531,0.79
8532,0.85
8533,0.835
8534,0.87
8535,0.76
8536,0.8
8537,0.825
8538,0.85
8539,0.835
8540,0.74
8541,0.815
8542,0.85
8543,0.855
8544,0.865
8545,0.755
8546,0.82
8547,0.845
8548,0.87
8549,0.845
8550,0.765
8551,0.795
8552,0.85
8553,0.86
8554,0.86
8555,0.755
8556,0.845
8557,0.855
8558,0.87
8559,0.855
8560,0.745
8561,0.83
8562,0.835
8563,0.865
8564,0.85
8565,0.78
8566,0.825
8567,0.84
8568,0.87
8569,0.85
8570,0.785
8571,0.815
8572,0.855
8573,0.855
8574,0.85
8575,0.75
8576,0.855
8577,0.865
8578,0.865
8579,0.855
8580,0.78
8581,0.82
8582,0.855
8583,0.845
8584,0.86
8585,0.78
8586,0.82
8587,0.835
8588,0.855
8589,0.85
8590,0.79
8591,0.82
8592,0.85
8593,0.85
8594,0.875
8595,0.775
8596,0.86
8597,0.825
8598,0.86
8599,0.86
8600,0.5
8601,0.505
8602,0.555
8603,0.535
8604,0.6
8605,0.525
8606,0.54
8607,0.58
8608,0.595
8609,0.59
8610,0.59
8611,0.62
8612,0.585
8613,0.58
8614,0.61
8615,0.56
8616,0.61
8617,0.645
8618,0.64
8619,0.64
8620,0.63
8621,0.64
8622,0.66
8623,0.685
8624,0.635
8625,0.63
8626,0.62
8627,0.67
8628,0.66
8629,0.66
8630,0.63
8631,0.615
8632,0.67
8633,0.7
8634,0.64
8635,0.61
8636,0.635
8637,0.695
8638,0.68
8639,0.66
8640,0.625
8641,0.65
8642,0.7
8643,0.685
8644,0.64
8645,0.6
8646,0.635
8647,0.685
8648,0.69
8649,0.7
8650,0.615
8651,0.65
8652,0.655
8653,0.695
8654,0.69
8655,0.67
8656,0.69
8657,0.68
8658,0.67
8659,0.73
8660,0.67
8661,0.7
8662,0.72
8663,0.705
8664,0.735
8665,0.625
8666,0.665
8667,0.725
8668,0.69
8669,0.715
8670,0.655
8671,0.71
8672,0.685
8673,0.76
8674,0.71
8675,0.63
8676,0.705
8677,0.715
8678,0.73
8679,0.71
8680,0.63
8681,0.74
8682,0.775
8683,0.72
8684,0.74
8685,0.68
8686,0.695
8687,0.73
8688,0.745
8689,0.735
8690,0.67
8691,0.73
8692,0.755
8693,0.725
8694,0.75
8695,0.695
8696,0.715
8697,0.775
8698,0.75
8699,0.765
8700,0.7
8701,0.73
8702,0.75
8703,0.715
8704,0.78
8705,0.695
8706,0.74
8707,0.74
8708,0.79
8709,0.775
8710,0.67
8711,0.735
8712,0.74
8713,0.75
8714,0.78
8715,0.68
8716,0.74
8717,0.8
8718,0.78
8719,0.745
8720,0.68
8721,0.74
8722,0.78
8723,0.73
8724,0.78
8725,0.71
8726,0.735
8727,0.775
8728,0.76
8729,0.76
8730,0.7
8731,0.74
8732,0.78
8733,0.775
8734,0.78
8735,0.695
8736,0.71
8737,0.79
8738,0.735
8739,0.76
8740,0.715
8741,0.72
8742,0.76
8743,0.77
8744,0.745
8745,0.715
8746,0.735
8747,0.75
8748,0.775
8749,0.77
8750,0.69
8751,0.725
8752,0.775
8753,0.8
8754,0.775
8755,0.72
8756,0.71
8757,0.82
8758,0.765
8759,0.795
8760,0.725
8761,0.76
8762,0.795
8763,0.795
8764,0.775
8765,0.72
8766,0.73
8767,0.785
8768,0.795
8769,0.765
8770,0.7
8771,0.765
8772,0.78
8773,0.76
8774,0.795
8775,0.675
8776,0.765
8777,0.79
8778,0.77
8779,0.75
8780,0.685
8781,0.76
8782,0.79
8783,0.77
8784,0.795
8785,0.735
8786,0.765
8787,0.795
8788,0.77
8789,0.78
8790,0.715
8791,0.755
8792,0.795
8793,0.78
8794,0.79
8795,0.74
8796,0.735
8797,0.815
8798,0.8
8799,0.78
8800,0.5
8801,0.53
8802,0.58
8803,0.53
8804,0.55
8805,0.565
8806,0.57
8807,0.56
8808,0.595
8809,0.61
8810,0.55
8811,0.545
8812,0.625
8813,0.58
8814,0.62
8815,0.585
8816,0.635
8817,0.645
8818,0.625
8819,0.625
8820,0.59
8821,0.64
8822,0.635
8823,0.65
8824,0.69
8825,0.615
8826,0.605
8827,0.675
8828,0.655
8829,0.685
8830,0.62
8831,0.64
8832,0.68
8833,0.7
8834,0.74
8835,0.58
8836,0.69
8837,0.715
8838,0.665
8839,0.72
8840,0.595
8841,0.73
8842,0.68
8843,0.72
8844,0.72
8845,0.64
8846,0.695
8847,0.715
8848,0.725
8849,0.705
8850,0.645
8851,0.705
8852,0.72
8853,0.69
8854,0.71
8855,0.66
8856,0.72
8857,0.69
8858,0.745
8859,0.75
8860,0.665
8861,0.74
8862,0.725
8863,0.7
8864,0.75
8865,0.67
8866,0.75
8867,0.71
8868,0.735
8869,0.71
8870,0.715
8871,0.735
8872,0.745
8873,0.725
8874,0.725
8875,0.685
8876,0.735
8877,0.725
8878,0.76
8879,0.76
8880,0.715
8881,0.735
8882,0.72
8883,0.775
8884,0.74
8885,0.7
8886,0.725
8887,0.74
8888,0.775
8889,0.755
8890,0.72
8891,0.745
8892,0.755
8893,0.765
8894,0.74
8895,0.715
8896,0.74
8897,0.76
8898,0.775
8899,0.74
8900,0.75
8901,0.775
8902,0.77
8903,0.765
8904,0.765
8905,0.73
8906,0.76
8907,0.78
8908,0.745
8909,0.785
8910,0.755
8911,0.755
8912,0.765
8913,0.775
8914,0.78
8915,0.745
8916,0.78
8917,0.79
8918,0.795
8919,0.75
8920,0.74
8921,0.785
8922,0.78
8923,0.745
8924,0.75
8925,0.745
8926,0.775
8927,0.78
8928,0.785
8929,0.77
8930,0.755
8931,0.775
8932,0.79
8933,0.785
8934,0.77
8935,0.75
8936,0.805
8937,0.815
8938,0.78
8939,0.795
8940,0.75
8941,0.8
8942,0.76
8943,0.815
8944,0.805
8945,0.76
8946,0.795
8947,0.775
8948,0.8
8949,0.78
8950,0.765
8951,0.805
8952,0.795
8953,0.81
8954,0.78
8955,0.785
8956,0.785
8957,0.8
8958,0.8
8959,0.76
8960,0.765
8961,0.81
8962,0.82
8963,0.805
8964,0.775
8965,0.765
8966,0.795
8967,0.805
8968,0.81
8969,0.795
8970,0.765
8971,0.8
8972,0.795
8973,0.805
8974,0.775
8975,0.77
8976,0.805
8977,0.8
8978,0.785
8979,0.8
8980,0.765
8981,0.79
8982,0.83
8983,0.785
8984,0.79
8985,0.775
8986,0.795
8987,0.8
8988,0.77
8989,0.795
8990,0.765
8991,0.805
8992,0.8
8993,0.785
8994,0.78
8995,0.77
8996,0.805
8997,0.795
8998,0.815
8999,0.79
9000,0.5
9001,0.5
9002,0.525
9003,0.555
9004,0.565
9005,0.555
9006,0.58
9007,0.59
9008,0.595
9009,0.66
9010,0.55
9011,0.53
9012,0.585
9013,0.615
9014,0.615
9015,0.525
9016,0.6
9017,0.59
9018,0.645
9019,0.7
9020,0.525
9021,0.62
9022,0.615
9023,0.645
9024,0.695
9025,0.535
9026,0.595
9027,0.605
9028,0.665
9029,0.69
9030,0.555
9031,0.62
9032,0.63
9033,0.695
9034,0.755
9035,0.51
9036,0.61
9037,0.645
9038,0.705
9039,0.775
9040,0.595
9041,0.615
9042,0.655
9043,0.7
9044,0.74
9045,0.57
9046,0.64
9047,0.665
9048,0.645
9049,0.725
9050,0.53
9051,0.665
9052,0.645
9053,0.685
9054,0.735
9055,0.565
9056,0.62
9057,0.635
9058,0.68
9059,0.72
9060,0.555
9061,0.625
9062,0.7
9063,0.65
9064,0.745
9065,0.555
9066,0.6
9067,0.7
9068,0.71
9069,0.74
9070,0.51
9071,0.66
9072,0.68
9073,0.735
9074,0.745
9075,0.555
9076,0.615
9077,0.7
9078,0.73
9079,0.75
9080,0.565
9081,0.64
9082,0.715
9083,0.73
9084,0.73
9085,0.55
9086,0.65
9087,0.705
9088,0.725
9089,0.725
9090,0.545
9091,0.635
9092,0.695
9093,0.745
9094,0.745
9095,0.535
9096,0.64
9097,0.74
9098,0.76
9099,0.76
9100,0.575
9101,0.65
9102,0.725
9103,0.745
9104,0.805
9105,0.55
9106,0.68
9107,0.73
9108,0.755
9109,0.77
9110,0.555
9111,0.655
9112,0.75
9113,0.76
9114,0.775
9115,0.59
9116,0.65
9117,0.785
9118,0.77
9119,0.775
9120,0.555
9121,0.7
9122,0.73
9123,0.785
9124,0.795
9125,0.575
9126,0.71
9127,0.76
9128,0.74
9129,0.765
9130,0.58
9131,0.725
9132,0.765
9133,0.77
9134,0.805
9135,0.575
9136,0.68
9137,0.76
9138,0.785
9139,0.805
9140,0.585
9141,0.725
9142,0.775
9143,0.79
9144,0.775
9145,0.555
9146,0.715
9147,0.76
9148,0.78
9149,0.805
9150,0.575
9151,0.735
9152,0.785
9153,0.805
9154,0.835
9155,0.585
9156,0.735
9157,0.785
9158,0.815
9159,0.81
9160,0.57
9161,0.73
9162,0.81
9163,0.805
9164,0.82
9165,0.61
9166,0.715
9167,0.805
9168,0.825
9169,0.835
9170,0.585
9171,0.75
9172,0.81
9173,0.815
9174,0.825
9175,0.61
9176,0.75
9177,0.775
9178,0.805
9179,0.825
9180,0.6
9181,0.745
9182,0.8
9183,0.78
9184,0.835
9185,0.61
9186,0.725
9187,0.815
9188,0.815
9189,0.81
9190,0.585
9191,0.735
9192,0.775
9193,0.795
9194,0.82
9195,0.56
9196,0.725
9197,0.755
9198,0.8
9199,0.83
9200,0.5
9201,0.53
9202,0.58
9203,0.555
9204,0.575
9205,0.575
9206,0.59
9207,0.64
9208,0.605
9209,0.555
9210,0.575
9211,0.565
9212,0.61
9213,0.61
9214,0.58
9215,0.58
9216,0.605
9217,0.595
9218,0.605
9219,0.605
9220,0.575
9221,0.645
9222,0.59
9223,0.61
9224,0.66
9225,0.615
9226,0.6
9227,0.63
9228,0.63
9229,0.64
9230,0.59
9231,0.605
9232,0.68
9233,0.655
9234,0.615
9235,0.615
9236,0.63
9237,0.665
9238,0.715
9239,0.655
9240,0.63
9241,0.68
9242,0.67
9243,0.7
9244,0.695
9245,0.58
9246,0.63
9247,0.66
9248,0.69
9249,0.68
9250,0.615
9251,0.68
9252,0.655
9253,0.675
9254,0.695
9255,0.61
9256,0.7
9257,0.695
9258,0.69
9259,0.67
9260,0.635
9261,0.67
9262,0.675
9263,0.685
9264,0.735
9265,0.655
9266,0.68
9267,0.645
9268,0.715
9269,0.71
9270,0.67
9271,0.725
9272,0.685
9273,0.735
9274,0.685
9275,0.63
9276,0.715
9277,0.705
9278,0.725
9279,0.695
9280,0.67
9281,0.745
9282,0.715
9283,0.74
9284,0.77
9285,0.665
9286,0.76
9287,0.77
9288,0.79
9289,0.72
9290,0.67
9291,0.74
9292,0.71
9293,0.705
9294,0.755
9295,0.7
9296,0.8
9297,0.76
9298,0.74
9299,0.72
9300,0.705
9301,0.775
9302,0.79
9303,0.76
9304,0.77
9305,0.715
9306,0.795
9307,0.76
9308,0.75
9309,0.785
9310,0.695
9311,0.755
9312,0.785
9313,0.76
9314,0.765
9315,0.71
9316,0.815
9317,0.77
9318,0.8
9319,0.795
9320,0.785
9321,0.78
9322,0.77
9323,0.755
9324,0.79
9325,0.77
9326,0.765
9327,0.76
9328,0.765
9329,0.78
9330,0.765
9331,0.785
9332,0.795
9333,0.785
9334,0.79
9335,0.76
9336,0.815
9337,0.77
9338,0.765
9339,0.795
9340,0.755
9341,0.785
9342,0.785
9343,0.78
9344,0.805
9345,0.76
9346,0.78
9347,0.775
9348,0.78
9349,0.8
9350,0.77
9351,0.8
9352,0.785
9353,0.77
9354,0.76
9355,0.765
9356,0.84
9357,0.775
9358,0.815
9359,0.825
9360,0.81
9361,0.815
9362,0.78
9363,0.735
9364,0.785
9365,0.75
9366,0.81
9367,0.79
9368,0.82
9369,0.795
9370,0.805
9371,0.82
9372,0.78
9373,0.79
9374,0.815
9375,0.75
9376,0.83
9377,0.79
9378,0.79
9379,0.81
9380,0.75
9381,0.82
9382,0.8
9383,0.755
9384,0.79
9385,0.78
9386,0.79
9387,0.825
9388,0.785
9389,0.785
9390,0.81
9391,0.815
9392,0.79
9393,0.755
9394,0.79
9395,0.765
9396,0.79
9397,0.83
9398,0.79
9399,0.805
9400,0.5
9401,0.555
9402,0.535
9403,0.55
9404,0.545
9405,0.55
9406,0.55
9407,0.625
9408,0.58
9409,0.6
9410,0.575
9411,0.56
9412,0.565
9413,0.58
9414,0.6
9415,0.59
9416,0.65
9417,0.655
9418,0.585
9419,0.605
9420,0.545
9421,0.64
9422,0.635
9423,0.625
9424,0.635
9425,0.595
9426,0.625
9427,0.635
9428,0.61
9429,0.67
9430,0.615
9431,0.655
9432,0.655
9433,0.665
9434,0.725
9435,0.685
9436,0.715
9437,0.72
9438,0.695
9439,0.705
9440,0.64
9441,0.76
9442,0.71
9443,0.74
9444,0.725
9445,0.655
9446,0.75
9447,0.73
9448,0.74
9449,0.735
9450,0.655
9451,0.71
9452,0.765
9453,0.735
9454,0.76
9455,0.65
9456,0.735
9457,0.76
9458,0.7
9459,0.76
9460,0.68
9461,0.75
9462,0.775
9463,0.745
9464,0.725
9465,0.67
9466,0.695
9467,0.77
9468,0.735
9469,0.755
9470,0.655
9471,0.73
9472,0.755
9473,0.765
9474,0.765
9475,0.76
9476,0.745
9477,0.755
9478,0.75
9479,0.805
9480,0.725
9481,0.79
9482,0.815
9483,0.76
9484,0.815
9485,0.745
9486,0.8
9487,0.8
9488,0.785
9489,0.825
9490,0.73
9491,0.77
9492,0.79
9493,0.77
9494,0.795
9495,0.71
9496,0.78
9497,0.805
9498,0.79
9499,0.79
9500,0.75
9501,0.79
9502,0.78
9503,0.775
9504,0.82
9505,0.73
9506,0.77
9507,0.775
9508,0.785
9509,0.815
9510,0.765
9511,0.795
9512,0.795
9513,0.77
9514,0.815
9515,0.73
9516,0.75
9517,0.795
9518,0.795
9519,0.815
9520,0.765
9521,0.765
9522,0.81
9523,0.785
9524,0.82
9525,0.74
9526,0.74
9527,0.83
9528,0.815
9529,0.785
9530,0.745
9531,0.78
9532,0.8
9533,0.815
9534,0.82
9535,0.775
9536,0.79
9537,0.83
9538,0.8
9539,0.81
9540,0.74
9541,0.77
9542,0.84
9543,0.805
9544,0.85
9545,0.74
9546,0.765
9547,0.805
9548,0.825
9549,0.8
9550,0.725
9551,0.75
9552,0.815
9553,0.81
9554,0.805
9555,0.77
9556,0.755
9557,0.83
9558,0.835
9559,0.835
9560,0.78
9561,0.785
9562,0.855
9563,0.835
9564,0.815
9565,0.745
9566,0.81
9567,0.795
9568,0.84
9569,0.83
9570,0.74
9571,0.83
9572,0.83
9573,0.845
9574,0.84
9575,0.745
9576,0.795
9577,0.84
9578,0.855
9579,0.825
9580,0.77
9581,0.78
9582,0.83
9583,0.825
9584,0.865
9585,0.755
9586,0.78
9587,0.85
9588,0.835
9589,0.87
9590,0.73
9591,0.785
9592,0.84
9593,0.815
9594,0.845
9595,0.81
9596,0.8
9597,0.84
9598,0.845
9599,0.855
9600,0.5
9601,0.47
9602,0.5
9603,0.5
9604,0.52
9605,0.455
9606,0.49
9607,0.52
9608,0.565
9609,0.535
9610,0.505
9611,0.55
9612,0.505
9613,0.565
9614,0.62
9615,0.47
9616,0.545
9617,0.56
9618,0.645
9619,0.675
9620,0.49
9621,0.545
9622,0.62
9623,0.64
9624,0.63
9625,0.52
9626,0.54
9627,0.555
9628,0.625
9629,0.66
9630,0.53
9631,0.575
9632,0.57
9633,0.625
9634,0.655
9635,0.485
9636,0.57
9637,0.57
9638,0.625
9639,0.67
9640,0.515
9641,0.605
9642,0.575
9643,0.64
9644,0.69
9645,0.51
9646,0.585
9647,0.585
9648,0.665
9649,0.695
9650,0.515
9651,0.615
9652,0.595
9653,0.63
9654,0.665
9655,0.52
9656,0.585
9657,0.555
9658,0.67
9659,0.67
9660,0.515
9661,0.61
9662,0.61
9663,0.655
9664,0.665
9665,0.535
9666,0.555
9667,0.575
9668,0.675
9669,0.64
9670,0.5
9671,0.57
9672,0.57
9673,0.655
9674,0.665
9675,0.515
9676,0.555
9677,0.59
9678,0.68
9679,0.685
9680,0.515
9681,0.595
9682,0.63
9683,0.64
9684,0.68
9685,0.52
9686,0.605
9687,0.635
9688,0.65
9689,0.68
9690,0.53
9691,0.59
9692,0.645
9693,0.685
9694,0.685
9695,0.475
9696,0.595
9697,0.64
9698,0.645
9699,0.67
9700,0.515
9701,0.6
9702,0.64
9703,0.64
9704,0.675
9705,0.52
9706,0.605
9707,0.625
9708,0.66
9709,0.69
9710,0.53
9711,0.595
9712,0.63
9713,0.66
9714,0.705
9715,0.5
9716,0.615
9717,0.66
9718,0.68
9719,0.69
9720,0.51
9721,0.615
9722,0.655
9723,0.65
9724,0.67
9725,0.515
9726,0.625
9727,0.675
9728,0.655
9729,0.675
9730,0.505
9731,0.615
9732,0.655
9733,0.65
9734,0.685
9735,0.52
9736,0.61
9737,0.645
9738,0.675
9739,0.7
9740,0.53
9741,0.575
9742,0.675
9743,0.68
9744,0.69
9745,0.485
9746,0.61
9747,0.655
9748,0.655
9749,0.7
9750,0.475
9751,0.605
9752,0.67
9753,0.675
9754,0.69
9755,0.505
9756,0.62
9757,0.665
9758,0.665
9759,0.7
9760,0.5
9761,0.635
9762,0.665
9763,0.67
9764,0.7
9765,0.515
9766,0.645
9767,0.66
9768,0.695
9769,0.69
9770,0.55
9771,0.625
9772,0.66
9773,0.675
9774,0.695
9775,0.53
9776,0.64
9777,0.635
9778,0.65
9779,0.705
9780,0.515
9781,0.62
9782,0.675
9783,0.67
9784,0.69
9785,0.51
9786,0.61
9787,0.66
9788,0.655
9789,0.69
9790,0.535
9791,0.64
9792,0.67
9793,0.67
9794,0.7
9795,0.54
9796,0.64
9797,0.69
9798,0.69
9799,0.68
9800,0.5
9801,0.53
9802,0.565
9803,0.555
9804,0.54
9805,0.565
9806,0.54
9807,0.56
9808,0.55
9809,0.595
9810,0.58
9811,0.55
9812,0.555
9813,0.55
9814,0.58
9815,0.585
9816,0.59
9817,0.575
9818,0.6
9819,0.56
9820,0.57
9821,0.575
9822,0.565
9823,0.565
9824,0.585
9825,0.565
9826,0.59
9827,0.61
9828,0.615
9829,0.585
9830,0.555
9831,0.595
9832,0.57
9833,0.595
9834,0.605
9835,0.595
9836,0.64
9837,0.595
9838,0.61
9839,0.59
9840,0.59
9841,0.62
9842,0.625
9843,0.62
9844,0.6
9845,0.605
9846,0.61
9847,0.64
9848,0.62
9849,0.61
9850,0.62
9851,0.62
9852,0.58
9853,0.615
9854,0.615
9855,0.605
9856,0.605
9857,0.66
9858,0.6
9859,0.66
9860,0.615
9861,0.61
9862,0.63
9863,0.605
9864,0.635
9865,0.635
9866,0.66
9867,0.6
9868,0.635
9869,0.605
9870,0.635
9871,0.625
9872,0.68
9873,0.675
9874,0.66
9875,0.635
9876,0.63
9877,0.64
9878,0.665
9879,0.665
9880,0.655
9881,0.68
9882,0.715
9883,0.695
9884,0.645
9885,0.645
9886,0.66
9887,0.705
9888,0.675
9889,0.695
9890,0.67
9891,0.695
9892,0.695
9893,0.695
9894,0.655
9895,0.7
9896,0.675
9897,0.705
9898,0.695
9899,0.685
9900,0.685
9901,0.67
9902,0.705
9903,0.72
9904,0.695
9905,0.675
9906,0.675
9907,0.735
9908,0.72
9909,0.655
9910,0.645
9911,0.68
9912,0.7
9913,0.66
9914,0.7
9915,0.71
9916,0.71
9917,0.685
9918,0.745
9919,0.705
9920,0.725
9921,0.695
9922,0.74
9923,0.66
9924,0.675
9925,0.7
9926,0.69
9927,0.73
9928,0.715
9929,0.735
9930,0.665
9931,0.665
9932,0.715
9933,0.675
9934,0.73
9935,0.705
9936,0.73
9937,0.745
9938,0.735
9939,0.745
9940,0.695
9941,0.705
9942,0.745
9943,0.72
9944,0.74
9945,0.7
9946,0.715
9947,0.695
9948,0.735
9949,0.72
9950,0.68
9951,0.715
9952,0.73
9953,0.75
9954,0.715
9955,0.745
9956,0.735
9957,0.75
9958,0.745
9959,0.72
9960,0.745
9961,0.74
9962,0.755
9963,0.73
9964,0.725
9965,0.715
9966,0.725
9967,0.715
9968,0.71
9969,0.73
9970,0.725
9971,0.745
9972,0.725
9973,0.76
9974,0.72
9975,0.68
9976,0.72
9977,0.72
9978,0.73
9979,0.755
9980,0.71
9981,0.73
9982,0.755
9983,0.735
9984,0.74
9985,0.715
9986,0.76
9987,0.78
9988,0.72
9989,0.73
9990,0.71
9991,0.755
9992,0.765
9993,0.755
9994,0.755
9995,0.72
9996,0.725
9997,0.74
9998,0.72
9999,0.71
